	id	level
48	46T6MD2DJ197IYRS83	65.26129748433418
49	8ICSYNTD2JL6YMXQK1	58.4016414771767
50	5ULHAHL9TGRTZAQH8A	73.39244636449092
51	PN2KLVRQ4Z3FBRTE5D	59.27631885600281
52	MUJFZU6E5RR4041J6J	75.83188539614041
53	NNOFGH35FPWZVKQAI8	22.846713204994508
54	H1NTY4UZ9J3Z9E3NOG	34.552873864879466
55	M1JE3NBAVMHTCN4Y8H	69.08513187139349
56	6AVKLG6LAHNVPAUW87	98.96807365078112
57	2Q1LQC0KCICGO7OELR	91.48602973194687
58	6UOLT35RHIKIVXT7YM	91.48713284414994
59	NPDVIA1A1JL4YWPT1U	24.878968617560414
60	LQHEGWR97JGB5YR1Q7	86.94635170421978
61	4ZUFK0Y1XP2OLBF48Q	16.12441368033618
62	KW6GO7ZRK0BTO8W4RX	40.354680555782785
63	1DJTM9ORRPUKCBSB4M	37.98067432186828
64	IUBGNP6TC6TUSKHPQI	12.366295943072759
65	DN3JSZ3421O3IYQK25	92.72709692201605
66	UADIH85V2V0QU5EN57	56.074900249001026
67	7VVHXPU73WFDYHWI5T	41.313947465033195
68	D5VV78ILP9EHKBKCVY	52.267210796535025
69	717XJFQWFYIOLJC365	84.73211824293486
70	158QM99ICUAIW9L1NK	41.58189327056056
71	S9149YAD9UWRUMZDLZ	63.61724102345799
72	GLFLP1D9XUB2H8I3MH	71.67963150278611
73	AA0R9PDLEFSFH53HMV	69.18631337509247
74	C0RI8HZL62LRPZNGSG	39.79555017838202
75	E9815TKTBRIT0CN53N	97.34388687478176
76	E9REI4I13V7TZ1G99B	45.2416657661833
77	ZV5QKSIB1AW05I020X	52.61099262479715
78	V7ZM6EY0JUTJIK82GW	7.718654565147509
79	IF4NHW5QC1DWPNNWTT	66.24320280555807
80	YLAXDBIILPDR8HNULL	22.744849374067645
81	VLWE617G3F8ORBTCDN	24.936039808720988
82	075SQMFLVI883GX03I	64.52173096818177
83	CT3D8B1KPKKHFN7XSV	19.234362769330282
84	JUQYO7X9542MZ9NSRF	55.745339369223856
85	3L4LVMJ8L9U5IRA43A	64.05948882955227
86	M2238TZXX03YQ4G2KN	88.19039574842125
87	956WQMPDMFKUSFYBSY	22.270850701338073
88	JAAKD99CKLWX3BGADA	13.332418984800743
89	QAHBSMMHSJK2OMCSIZ	90.40031999672847
90	LJYCVH0RJPAYGHEDZL	39.686033869580825
91	BOVK87F0OAI0TGA6YU	47.240437983432756
92	EI2XQTTHQWGU8TI5V9	29.348122007119382
93	1KJLVWSJ9VRC0QZ562	18.398302124352583
94	DZB9ZH5NOY5X69G35J	26.057384475836322
95	MNPFQHGVPXOFB6PJ99	68.12552012617769
96	W01QJK3IK9EDR6IV4Y	37.48491698397366
97	BYVAS0IPZY5V6STWJK	20.61381044287668
98	ICUG08LN53ZJM7E2QT	75.5838297100921
99	W4793EOE0IQFNKZX0R	96.37241350566728
100	H7UESAGMZS3TP6FXR2	52.17566996919123
101	GEDABU7QR62JL20OS3	26.976750691789874
102	3DA1062J2FJWL68K88	95.57497180857949
103	Y4EB5CUUP1VHG89N8T	99.17930509736492
104	G2RFIKKRKHTJABOB9Y	49.407772227532476
105	5KOU3HWSZBWOZOS4J6	72.31512628153092
106	3NX1JIG7C5WXI5AWQH	67.73305002555693
107	93LU0HOUGTRD2RXTB3	4.423441093417324
108	V3VEGIZTBHMCUT5AGJ	90.93233667588075
109	WO9XCO73XLLL9IALTE	65.5786818053066
110	VTK40QUHCAUH7PDDMM	30.693617268979345
111	T78AJC0Q76XZQHVPXO	60.61477107008418
112	1XCATBKGPV4MS83N66	93.05571263416702
113	WZVGLITETFG9AZFLVU	31.890108547782802
114	57QK2INPGFINCZWIQY	52.451875056016526
115	KFB06PAC6NLIDZZDYK	63.60268909386919
116	TXH9V50APTXT3NNE89	31.035126183631146
117	Q1JMIH4JJCPVN92TEF	72.07957939366835
118	UFJ9CXHR8LIB7MPRIS	68.95381288758689
119	23G8AQ9ACM0XYCHWKB	77.74308054458699
120	Z9BFMT1T9YS0WKLABV	53.77108052963154
121	RRPVRZ2EHNHZT8DCTY	79.5891877736762
122	2L52XERBOX6JO0YSDU	56.17022045522572
123	LLMQQU4DMUCCKJUAZ3	53.12641696591599
124	VT4NKZ28FUIL8PCUS9	70.80089405622331
125	L0RAC2P3TTL51DYPPJ	59.7503107429968
126	FTNF2ZVRYNMA9167NW	37.32768395633277
127	HOZF606PC0PZX00304	86.43632463017168
128	I8ZQ14GXM0I3FE8TPT	26.2810038348122
129	G6816QC1R1DC741GG2	82.54124677248058
130	O1EB3VW1NVDFK99A9P	27.58181677038355
131	A8D0Q9YNVQKZNX9DUQ	9.557082076976386
132	KE5XWA313M02TG596G	59.46333043014249
133	01D4S17QKJ4CPT7N1D	27.25740770348394
134	EB83FBEGK4ZQVPEFCN	69.36203484782581
135	B3XYOJZ918S4LWO480	1.9199895574736225
136	82IMCTVADBEHJYIKJ7	51.322588629434996
137	ZMQYWOQ4XFN384UIPM	68.58629394582464
138	EAR3BYFVC155JWKUDF	34.131079109324126
139	F5PC5G4SR26O6QM4ZR	59.83503050778607
140	V5GVFMCG0TVYE3T7O0	82.65368443121946
141	MZ73QT4LR3EE6CSSB2	3.1576042799532855
142	F9GMD201VOG5ZHD3NP	81.38920790811687
143	JKQTC75E1CW5TGUXHZ	79.7948849637681
144	RI9M8IPXFG64RKTTSN	19.54734481197985
145	FEOQDKNE9Y1D0HWXJI	1.2189781964882962
146	TFWKOXSP0QME0XI680	56.29907472660407
147	8815AR6UW7EQ6YLFYN	20.86979251039717
148	ERQEU7LBZG0URXZ5BX	36.39605905172934
149	ZKWDM85HG4VCD9GNJU	73.51564493098824
150	0884U9BHPHMYIBLUKB	98.54483082588969
151	OXMWOM04TADTCVUSYM	54.07458579831905
152	UX0400LZOTNT6ICW6M	69.5104906375212
153	DKWM2ZMILTU66XB0CS	64.16819725415888
154	I23UDOAZ27LD20PRFD	30.909582689516423
155	X3SPEGYY9IXL4FCOGT	60.61040572965828
156	XMYZM6ZSDPUK7DNOZQ	26.14919729315219
157	DOC69LS0PYOLVWLPWU	90.09079428154195
158	JP61N876NQS31VCZIG	72.70409719425857
159	8H46PD2EGNW4SJQSZD	74.54868581989918
160	YTPN3R4LMH1CJLYB7F	60.68403780799741
161	EBSF8DE2RVWX20NBSE	5.57187139135229
162	XDJ1KEPWRK5J0TCLYA	35.7958062755766
163	MJQ67UZV4JWMMO91TE	65.782157062195
164	FD0EA3LDVBP8BINZSR	73.05413352357142
165	987N5MZKXJU7BYSD1N	70.28968435212609
166	HH47O06OV2FMWWYINR	0.28447104781837984
167	8C21FUZSYTX224T67F	42.24108163646213
168	SSTSGANB6ZFREHR6GO	68.25146206246978
169	7J9NA73FAUVX8FLXZC	77.63761115439223
170	V6JAHM06JHVQ1K81TV	15.841842547113249
171	171J3Z9EMJQ3Z3LPBW	62.743180868624705
172	UV1YMA943HE21O648Y	82.78382932592922
173	AOF0PW0OHFCK1CNLQP	21.56781951215492
174	SBJNN4UU8COTLFP806	7.687846989968361
175	0QL3W598W7TMPF89Q3	31.825463647638397
176	83Y9DOSR0KCVT8SKB4	55.044877553801406
177	AS49S9AG1AFCRECHQ0	82.38472752047247
178	TE69A0HZ9N6RCI6Q1B	6.05600439602163
179	462SB0U66NXT4BHVZT	42.199269353791614
180	21LAYC6A1W3WP2C2GG	41.23694109257762
181	CFNLI9QNPRQEAV81SG	97.01663087129295
182	AV7PUDCJDUM6P4Y4OK	8.971122136157373
183	4UTRCKDJQV37QHAENU	32.659763694841345
184	9HBIWKQ1UTM0PG7YDO	77.05696262000995
185	BRPQRK7SMHLMO5REND	25.615348034296915
186	7SZ47BPIM29UUQNMQI	7.922332926140996
187	6CBLEJ1RJ1OM2KB5Y5	4.778932745765285
188	5XIH8HJ5ZHJF77W1DM	67.94583180436683
189	4LXGFSU4D0XCFXX3XH	42.56306643612484
190	FALCLFMT0DV8TW1KVV	76.83707678094866
191	KULNAFJRUIL0G4UM8T	87.3086138528415
192	JLMKZMUIIUSPLNXS9E	7.493999997906009
193	OVBJ6KB24O9RLUL8SL	50.122671950195205
194	5S6DU3I9UIF7V8NJOQ	67.52227356168528
195	XNNGIXISGM4AOW7Y6L	54.76238682511774
196	PMETQ3LLVOII3ZTTCM	9.988396595860083
197	Q5JQ2SJODQODQLU796	45.530947489157306
198	8UB4SQ73Y6O0TK39GV	40.463659694161905
199	DT5PN1EIMIOMZG6C4F	95.70186843851012
200	2DZLTP605PT6L51RFJ	32.70984395413299
201	MZO90GFZXZPM9ENM59	24.448568617278944
202	1IT7AZLYFL2DP952YL	93.51867744002219
203	B85Y8JTNQSPO83JKUO	46.47031482644315
204	L5FAC87Y1TYE1TGM1U	31.758195694148384
205	0FB20FSZMDE35VYKJV	14.352674100493257
206	EK63HUK59NLG1JAZ2Y	49.29521876502195
207	PJLFNQ2VJ7OVXS932T	55.88607356559378
208	59FI3L292307E732RH	84.59168597667463
209	3MJW4LUCQM2Z7592NQ	6.541727748883119
210	8CD3KD0KYMAXKGR0TG	97.89922961128138
211	UKHCYWWJB2K1RNFTQK	96.11437676182891
212	MQEL4CAHBEIB54HFQV	57.13420657837504
213	7YNW46UU6NKU7BWUW4	54.40224777063263
214	ZE15CWIYVZDB58NTHR	37.51440372687795
215	YNEFMC7A4WLKX4IMWG	45.121399528954306
216	93YJLJTOG4X4FWLGZW	79.42198937860815
217	E8LSMUX7MIZVFYE713	50.68481933155356
218	8XQ0M4WOYSCKSHV897	84.84599157362112
219	ERYF79M0ABFHG45VE3	13.125039261465254
220	BUV4CFNRY21U0G7210	70.1632217020555
221	WHW1J9FZGEPRS9FV23	95.1094915455943
222	JBIPJ9O0Q5JI266SXH	64.58966101752077
223	7YX0JRP6JWM2XJGB8N	83.50185483647734
224	8K388D3ZVRT80E5M7A	93.95559313466488
225	MH3WV2JX679A1I2F6B	8.372086887017005
226	9770RVKMKS1KQVA5CX	94.51201011442589
227	4NLPV7MVSCLF8BLCIF	52.03335900829802
228	1X6YNW94ADAQQFB63H	61.523712347303736
229	KPOY5RL1RQYNUW3002	3.155430430208095
230	TWFUW6NSGRCPL9KRO8	20.841706843184316
231	SEQ0OGKMWUO0NRYHP4	4.17809877570765
232	7EXZKZ28H4HTMEH2BH	99.89301539528185
233	82AN7BT10WNXTXCUQN	33.85317297281561
234	AE9KLN7HT2ZDVJA9GP	94.21679813124288
235	TZDSAGBHFZQUBA5WLT	78.55217128576317
236	US4MD0EJ9Y8P0U8MMC	69.40966467734616
237	BVOAJKMLZN6K4T8URU	98.51694635391995
238	4S17G7ESD5B9JGC4HZ	60.13713796807302
239	0O4IX7K90RXTN43XNA	91.91429231494952
240	4EI56FEKZJG1AFCIK5	96.23429076194434
241	338S0XAMQIX9YZYPCS	26.794559227685145
242	A2BVGBLL55INZ8DRBK	84.7988961985126
243	JHKZQM57J7S1BZ6H5I	97.29385762552106
244	J31X5GTFQ44GBKL7RE	6.234785941721654
245	ZN7MEPT159YIJ73XKN	28.332089977365992
246	AZ5CHS6C5KOCHKJ03O	18.9304167880879
247	LF57M5RXT2FNGLE1RO	87.3883184231437
248	QH542UF4W77T4ZSZK6	37.1628262880307
249	O7754HR10HQE91KBX6	48.185154307743396
250	O5OTSNACDCD02ORQXK	40.372957355432874
251	0KV1K74F95TUWTSWTL	2.024945544016432
252	60DAFG8MW62IZ0U96C	64.4873725442976
253	EDY7W63Q79FS4WHRWU	94.94378730246376
254	Q8ZH2RL5IDHYBKAO80	91.35350663601864
255	XU29EF4Q5TGUYL6BFO	27.8092573650366
256	OP7U19T7X4RK2ZNDHS	68.55582717414526
257	9CQJ3YI1OQODX0ITQN	0.9138548976436178
258	LD7C8O4917VGYW6OKC	16.09228771489858
259	R5XGXR8PYS83UIB32H	3.0331228550296796
260	5LNZQF5LA2LEF4QMKL	50.83294711061439
261	RCQMD38V741NH3SO6P	85.44958716054516
262	H8VBSNRQJ6WAOTSAEI	44.06761450123443
263	J2OWVP7QXA45OMV5BT	24.02958553140676
264	54GYQI0D3H92SD82IY	52.43837349367596
265	7REZV7FIAZP66M81QG	11.90183514677119
266	MJNQNDI8BOSFRB134P	76.37627263635052
267	47F4LDBY8D6E9FNK64	15.52511072850229
268	QKI1NXROIMSHR0RQ9Y	59.880691494039674
269	QU6EGWVQ9Y97EKR71C	67.36474550760599
270	9YQDSSJ95CN82L302Z	45.37492986800129
271	BH4QN4HDG75Y351ICH	23.75782773941545
272	NJQDH1IGZX5EG148BD	58.43443084167546
273	VYW4XU2L0X05OLT8C4	4.597485832812698
274	ZT1ND7Z26VA8SIJ8XP	59.6008300266476
275	GCE0K6WJUR2S4WQVA9	32.02285223531973
276	XJPDU10E9XSTUQ7YW5	44.075639164395454
277	8VH2437T2QKDTHCVHJ	80.11413458803179
278	D7T9WUXVUWK22I3VID	27.507197090258174
279	MXSS0Z633FZK18Q62C	21.405483167324014
280	W882O65THDO25GDTX2	23.932127082623865
281	TVN28KH0HSL88INBFI	53.22344724788994
282	CWBMTYRLMSPYFAXHPT	87.42362583376388
283	DXM6T6JNLKIOQAINF8	5.2801461471558735
284	4WNTAA2AL3GZU0L8W1	42.00294792301494
285	MV2EUMRU5H5CYL7XGC	85.22955720640037
286	QZ5PPQH1U0DLVV9IVO	53.588280285386425
287	RJVB0JZ7XFJEXYNIVA	1.5672623718443357
288	3UP7CLF89CTDC7L6O1	73.06453310559776
289	X55DZUWLMAL7BWRXG8	18.536028681052883
290	C0WLQ7L9BOJS1CZ1DS	56.679542992994634
291	F3RWAVFA194YH9F3K7	27.825813547862445
292	X9R3FFZZV59RIZLEHJ	95.91611390329884
293	DZPS6E3RVLVLB7XVBV	24.718000703769917
294	GYUHC5RIT7J3X4DECS	41.10479503170457
295	M9HVU5112S1Z8D881Y	71.64661871417438
296	12JUNI4VBSI5CPVXLO	45.296338954326075
297	ZDJHY0OTFCBQMN4CX1	51.62241998451549
298	J4R5NM8KWDD1IPUUI3	59.087233850302944
299	3ZLAC77JW8XYA26JCW	88.07769005916109
300	FG2ETL4JE8B8KFOEF8	31.796219108903678
301	M6OL3KX2H4BCOOYPN9	80.88183098703752
302	AMRWYWXRSEB1215EDB	17.929687876120703
303	10PKIA2CZWN5Y2YJHX	23.270207248383514
304	UEDX3B4YMA96N1PPIO	83.35207273071553
305	Y0QH7NWNILSQ863UTF	75.0846994694486
306	VX166RL9P3JXD30PWL	60.50346310739588
307	MBO3U1FVXS5LRACXX6	68.13223890138053
308	NVK7WYQVHHT3KMNT0Y	94.75068833544739
309	PZDEKUTHT1M2BYB1EL	45.0600536461649
310	TIO01AQPESCZF3YRSS	51.68061134491272
311	EX6PJRRF91RFYG5X9W	82.63048395913071
312	Z08IX5UMML39ATXO8H	98.35664291630944
313	DL5ZCCH0T2W42AAW3T	60.84332601597683
314	DB7HW9LUF8UBNSXC4V	6.901884308000339
315	D9TD58COEM54FVMLBR	65.98496377764398
316	C3DYZPWZH938HT84VB	61.473393682753354
317	01YDN8Y85KGY57KOUX	9.234630051532323
318	O4ZDEOEI96NU4M1LUQ	62.920110042739175
319	2MXIM06M3R43E17NCL	13.40229266369346
320	1U84ZO1DQP84N17F91	67.81947686400439
321	3AZ8UJWKPT0MZO1D4D	0.2708349060332904
322	C0PWHEHZ9C5KGSZDDO	21.480919737521365
323	O5L48BCNFKH4V27VVS	13.542188137625178
324	TFZ7M4UC8B45DIL57L	70.79494934387408
325	QUD882Z20VQV9WPBPT	64.61521354772964
326	SWXOH2R7L5XQTQ1QP1	14.987661653103801
327	ARJK2XR1FNYJQ16R7I	22.7456833811297
328	RGKGUX5HM8HCT66R1X	42.77409852006231
329	BSB8J4KRXUD6YCI1TJ	40.6143038279081
330	CALD0GYEEMOTI0BBT6	82.2415999982328
331	PMAWY3BX2MCPV2V9C4	44.7244079353972
332	5P4NH8BM683B0INSWX	9.111473035665918
333	GR91G3Y3FAOIAAHX0H	25.936194216882402
334	YQ9CLI1KZUOB3Z8DNR	4.635090346315884
335	FKGWTEJFHWZHB734CN	74.89749855943931
336	1XXM13LD0U17Q55IFV	90.47215194010039
337	SO33F4470PKRB2UEG0	34.76750820497657
338	PZR9C9Z68R1AD8HSG4	14.202915499935
339	CKJBGFV79BOSVEKRRB	46.37505808331244
340	EHSSTWVCT3DRJZR0UU	33.07548256080649
341	06T5N26SRUGH9QFRRO	45.34804409347325
342	VGUKN5Q98A9OQ4VH2K	77.66156004384658
343	NU214X1K4LAKG6XM9B	99.57315696554801
344	14U97MHG0WQUIYMT5S	89.38157654163915
345	L3JRJZGZIPS901DP12	22.337397074029287
346	OCBSRN1HGBN8K3OHZ1	56.421025441719074
347	3K2ULGKDK9GO32VXR2	71.9009670248377
348	YI6UWB7LWSE01Z5JGO	93.82424095200118
349	SJM8KHBSGXL5D4NJC2	71.12543669402274
350	6RLPZ0MLBGNECT2VJX	10.72487899678377
351	A7J20NIL4QKIBGCXYF	78.24706567175232
352	YXY5N9CA5EMMNS9HIX	48.772482233642656
353	JWIW28DW8VMSSCMU24	4.015019238490436
354	H2C0PWERX5QCRLCA9E	42.19652736740444
355	7VHGHWWUYANNMBUY7Q	22.249748390293245
356	I8X84YMAPKFJVBFFEM	85.90827717081253
357	VGKEA165LT5E3VAV8E	34.27421423651297
358	T9IP6YMCBE1HHZBDVW	86.78609251648413
359	2UWA9MG9USJ98PQL8V	45.781732480204596
360	6DQTEJKDLTNTOB1E67	76.35781638496546
361	TZNRKXINKKLDX92G4I	63.91181546215382
362	SLN73ZYORW6XP9341I	92.9755625318702
363	EO9UVM0VZSFZ8MSGGS	48.23042766760521
364	FVIJ1A8H6O0M4HPXQO	0.39902010531494003
365	HE5WZ68K4P6IHJ2J7Q	7.688486609604961
366	5FDCPYVB5EB265YCF0	53.135866111880844
367	1OHG5FZHR4VZMUHIJL	98.63071572763586
368	RLBP8NWD2QGKJUQTWV	45.7530891085374
369	F6MGW2WCLYM48A20F8	73.38337761763621
370	NVVA85BA2Y6OT4PTEP	23.93592261766099
371	IZ5BZKOLCG40V402GY	31.284059167060608
372	S78ZXZNEBAYY6MZACP	4.597412334066031
373	F5MCM6PV1VYPM4FP80	88.68918389186537
374	AKW8HY4WEB2AI8ZBKS	41.950526671198716
375	UK1IJ81KJ9GHTWNW59	67.2110416632818
376	SHD7OOI984QAQQRVW7	6.660783469877806
377	809GO733A7GIHUI3IA	86.59555848201599
378	I06PMK3ZO91Q6R9I5K	7.187436761329058
379	3KAWVJOOQFYF41V40N	35.268710234303924
380	QGIH1808G5V4EMG933	65.9971533132635
381	QZ0KZJFL36QPF598S2	94.36931119441005
382	MOPGHR6GW13IY84X8C	70.26400616726507
383	Z57HNQM07GZGFHFS5N	77.3546255054474
384	5EV4SFYGV04H62J24U	66.22832928371973
385	W9QTRFCOQNMYWYT0LW	9.969308838077783
386	35LFE9Y6WT0RBDUGFL	2.8837457139308076
387	HMX5IXH3FEJSOUI80N	81.47137361398678
388	BJUHIRT726XXQIWGH7	50.13212966368591
389	V29I3IF80Z9X4ENVKO	59.48250070548979
390	GBNRS479KDCRXRHAAZ	53.38562349451678
391	XV4O2WDQODHZQAECMJ	86.09228191245187
392	MCCBWLWC1W1GVOYZC1	17.29251048340935
393	KJDRRUPUESFVSUH3YJ	12.677131219173699
394	ZTGXYZCDTMS4M4QLF7	23.926490283452573
395	WP0F6MF757F672VMLG	98.76168124045783
396	RV1Q6XA6VWTQYEL5CY	58.114579060362225
397	GBTMOTTTG55CBE52LT	99.15647116346614
398	EPZ950B43QOG0WQA3Y	63.31486923335385
399	B2KTQAZQOOVX7EZC7B	9.195463799228987
400	J0SFGBLS9TPDOO0AAP	32.960359297606246
401	NATVYEH1XZNRKWIUFA	50.21610463142916
402	8MZQZO2JZIA5NE87M9	88.55826084179034
403	KZKQFMCOK4PEU5OD61	61.61340482701063
404	YANCZ979M36AO3MGS2	42.453267469652125
405	GMXF42FS4BYATMFKUY	32.23640667584752
406	89D1QSFIBI3ZEEUK53	26.28544557778778
407	9S5REI611TPROF0GUZ	43.1145787237313
408	MMNLFI3I41G6FMUXWM	35.24066219347238
409	2S1CO4PXW0GM365N0B	15.904530770061209
410	JM8JMELY87KIR5F1KL	17.871363657848484
411	K9SUNT2ZUS2PJRYF2I	49.32234177283694
412	PNOBCQPIKDNZFOJVDZ	89.89300792992397
413	AK7S1CV295RPTR70NB	80.38407703937244
414	M5769H065UA5XOTMYG	85.48124493141283
415	GXBAN2E6B919RK84Z8	38.12004749776062
416	JO4IDFBUI3DJXF9DS2	71.25053256006281
417	02MP0XSGH9NNSSA9HI	93.14653896309443
418	AU68K1LVIN34CMG9IM	61.84573639842193
419	28ZA8W9FS4HXB6KT64	0.9720705352391112
420	68JBKGM35AY6IBYHS6	17.742409658184634
421	T93P05B381444ILR3K	25.368781834479893
422	9BRKX6YPYOJPP5YTXP	10.054773876614009
423	UYZIQAZSSRING4YY81	4.207378882000912
424	IYCA5AXIUHW9D9U1B9	36.03513963023951
425	M60EKVCRO9LZAB84L1	38.52557025023948
426	YP3Z08Q7BQ00TQ1LMV	0.1963387044732312
427	2REMFSIXER9UH12RLI	4.306495513401931
428	CJ7Y5OKVCPDEIRQ1H4	72.76463088817471
429	LYX56TYPIHQSCHQHAK	18.097313382923208
430	09487OUH9B99UF3R5G	28.820798273137193
431	V3OVAQB4YNK1O4FJTW	48.73872923207622
432	B5SYCB6IMUJDKQI68N	36.52094025880096
433	AIZW9SLPB14TPFVB04	51.12102097828362
434	SG01UE9QAR39AMI60E	84.28412420976494
435	Q7ZE4I8KUU5V7BTGH5	96.52447917831756
436	BBGUIQVJRYUJG24BPJ	51.486218911335044
437	088NZ00O2F4IKJKU5N	23.09781505250085
438	4BDMS7XINO6TQDMV11	95.67651869429749
439	C3U38XKR0IENM1CNA1	6.161002806413451
440	M184MMWI302AZ38HYW	73.16290145942783
441	3JYBJFLO8CH3DYDK4B	50.680797102532004
442	16EYGVUFOW5PI1NQFY	42.34479320270488
443	7JVXPBUJ1S2QX61Z1G	39.36661375373812
444	N1PRPQIMRX6EUQ8764	42.59644063227807
445	JSKUJAK9CAY7QOXMEG	22.027291064080046
446	0J5UGEUZ25K6ABJUQL	67.87955481057779
447	LX83B2E3HOW3998JQP	99.57809825624577
448	17B3X6OQ7G7BBEEPLN	27.355846328718435
449	4YS3F70US7LIWGQV63	34.02662344862607
450	JUPF7PVAY68DIO5HJD	13.491888925613937
451	9RQ7YQR1ERTWGTV2TM	38.73457881271133
452	D21GFG7DHR1T5AAP3B	53.78207947975272
453	WLO5Q1XDG60RRUWGPS	40.35721608721515
454	L018FS8JT2N6VITYZ8	25.113517364680284
455	7DYJF99ES80DHKE2LO	44.1377326199427
456	M5KPC4YS60DQ11PWYZ	42.93238623597466
457	8HJG1CAQ1HIYZF27TJ	52.67401235935376
458	1FQW253RSAC3DLU6C7	51.294544905828474
459	HO9G7IL43N0LHCQQA4	44.47191451630851
460	IB3KLEIQEQK91PQXVF	7.156380460956591
461	UMQ5F5FR220ZKXLA2W	60.9795811968547
462	5TMCN79THASTTN32EP	18.595422510139457
463	7Q2R4VGO4GL6TUBYIS	20.783778106839645
464	R5F3Z3RKUHHWKV3NOA	86.23675660600883
465	N0OQ89EIDWV3N6J2YZ	75.40620593048425
466	6MJI3N81P8MVE4K0U1	23.038283683270066
467	1FSUZGJ4XYNO8J5CPV	57.34703726235878
468	32YI1T3YZ5SI5BR1W6	97.99343021229181
469	3WB5TECGZ7CI2H0X3N	32.578693366454914
470	S29JBK59JDHIQSF0JB	97.75381198101168
471	SBOWI7TZXYWLJFMZIO	4.7031548927306215
472	22EY81KY4P8GO8YVAW	97.97305073621474
473	QVYQLJKUSDK3NL3ZUB	96.00846978491158
474	K969TZ3Z9RNBFF0BMV	31.533025845785257
475	9S8NWDBC0WOAYSLC5B	95.49967427566625
476	YUYQEB725ZZNSPC05U	41.649398061788986
477	LW9BYDS51YKC40Q3FG	53.77009510008134
478	D063ZBXS1R2DTSJONJ	14.552159642107831
479	BQTUX6DO9QRISRQEJM	25.609283011726703
480	53WRIC8Q5BB3LF518O	36.440218068888605
481	26H6EIKBY95H5V9IBS	16.007931944190744
482	D1S14KLXP3U7N33GW5	69.00948114682315
483	DRMUG1DV8AH0SZMX9K	53.76490200753674
484	G9MEGGD4MEGJJRWBMM	81.98219183069364
485	IVFVBPFUFW6W2NHNRY	10.383632933828713
486	3SJ245BLTBTC0C4415	20.76784305371655
487	CHZ2MBDWBZTTKNM2LZ	60.839270551353295
488	J0UJXX8S0USEJQMNVE	85.72941294986683
489	740N7WCZSEKOD72HHG	95.71248542238868
490	IAT6J1UW9B8ZROXQQZ	75.96198777099612
491	1KJUDWXS7ITFMZLTFI	3.603431303497173
492	OZOR11AR6PJYE5SYFB	15.209496107625375
493	P5HJFR2CW028P784GD	46.9048418055929
494	ACF0AQN8K2P0VZHFJ5	29.44202441683591
495	M7SSKGAZGCXTQEXI2F	46.70459471930333
496	IZ2WU9RTKPJ27KMA43	13.513575320190263
